019170	20201222	192500.0, 200000.0, 173500.0, 191000.0, 651635655000.0, 191500.0, 197000.0, 186500.0, 190500.0, 629611834500.0, 185000.0, 185500.0, 156000.0, 157000.0, 1165078631000.0, 151500.0, 168000.0, 151000.0, 159000.0, 699086907000.0, 159500.0, 161500.0, 146000.0, 147000.0, 512726445000.0, 151000.0, 152000.0, 141000.0, 146000.0, 366448904000.0, 147000.0, 154500.0, 144500.0, 150500.0, 398759833500.0, 152000.0, 154000.0, 149500.0, 149500.0, 210636081500.0, 137000.0, 155000.0, 122000.0, 122500.0, 1097397140000.0, 125000.0, 130500.0, 109500.0, 120500.0, 1188479570500.0	0
019170	20201224	185000.0, 185500.0, 156000.0, 157000.0, 1165078631000.0, 151500.0, 168000.0, 151000.0, 159000.0, 699086907000.0, 159500.0, 161500.0, 146000.0, 147000.0, 512726445000.0, 151000.0, 152000.0, 141000.0, 146000.0, 366448904000.0, 147000.0, 154500.0, 144500.0, 150500.0, 398759833500.0, 152000.0, 154000.0, 149500.0, 149500.0, 210636081500.0, 137000.0, 155000.0, 122000.0, 122500.0, 1097397140000.0, 125000.0, 130500.0, 109500.0, 120500.0, 1188479570500.0, 120000.0, 122500.0, 112500.0, 113500.0, 358030302000.0, 113000.0, 128500.0, 105500.0, 119000.0, 1257243568000.0	0
003520	20200902	6220.0, 6410.0, 6060.0, 6210.0, 12903746580.0, 6200.0, 6330.0, 6130.0, 6320.0, 9835240880.0, 6280.0, 6330.0, 6160.0, 6270.0, 6481342890.0, 6220.0, 6520.0, 6220.0, 6520.0, 15536384120.0, 6720.0, 6780.0, 6530.0, 6630.0, 30203342910.0, 6650.0, 6660.0, 6290.0, 6330.0, 12978886410.0, 6350.0, 6510.0, 6280.0, 6370.0, 9094742020.0, 6370.0, 6850.0, 6360.0, 6820.0, 51223969720.0, 6770.0, 8810.0, 6680.0, 7630.0, 813487061450.0, 7550.0, 9910.0, 7310.0, 9910.0, 1080169119630.0	0
003520	20200904	6280.0, 6330.0, 6160.0, 6270.0, 6481342890.0, 6220.0, 6520.0, 6220.0, 6520.0, 15536384120.0, 6720.0, 6780.0, 6530.0, 6630.0, 30203342910.0, 6650.0, 6660.0, 6290.0, 6330.0, 12978886410.0, 6350.0, 6510.0, 6280.0, 6370.0, 9094742020.0, 6370.0, 6850.0, 6360.0, 6820.0, 51223969720.0, 6770.0, 8810.0, 6680.0, 7630.0, 813487061450.0, 7550.0, 9910.0, 7310.0, 9910.0, 1080169119630.0, 11600.0, 11850.0, 9930.0, 9990.0, 889063096950.0, 10000.0, 12700.0, 10000.0, 11150.0, 1493745340800.0	1
223310	20180413	19280.0, 23100.0, 19200.0, 21800.0, 732034582400.0, 21800.0, 21900.0, 20300.0, 20700.0, 130384228500.0, 21200.0, 24000.0, 20300.0, 22400.0, 599242515200.0, 22400.0, 22600.0, 21400.0, 21600.0, 106479900000.0, 21800.0, 22800.0, 21500.0, 21800.0, 136931250000.0, 21700.0, 22700.0, 21600.0, 21800.0, 141575478400.0, 22100.0, 22600.0, 21800.0, 21900.0, 99041414100.0, 22300.0, 23300.0, 21800.0, 23000.0, 223858931000.0, 29800.0, 29900.0, 29100.0, 29900.0, 843593188100.0, 32000.0, 34200.0, 29500.0, 30100.0, 2761399344200.0	0
223310	20180419	21800.0, 22800.0, 21500.0, 21800.0, 136931250000.0, 21700.0, 22700.0, 21600.0, 21800.0, 141575478400.0, 22100.0, 22600.0, 21800.0, 21900.0, 99041414100.0, 22300.0, 23300.0, 21800.0, 23000.0, 223858931000.0, 29800.0, 29900.0, 29100.0, 29900.0, 843593188100.0, 32000.0, 34200.0, 29500.0, 30100.0, 2761399344200.0, 30800.0, 31100.0, 29500.0, 30200.0, 534938579600.0, 29800.0, 30700.0, 28400.0, 29600.0, 613458135200.0, 29300.0, 30400.0, 26900.0, 27600.0, 436817278800.0, 27900.0, 31800.0, 25300.0, 26000.0, 1286096760000.0	0
223310	20190319	15440.0, 15540.0, 15080.0, 15220.0, 9714575940.0, 15320.0, 15400.0, 15000.0, 15060.0, 9423945600.0, 15100.0, 15100.0, 14720.0, 14720.0, 12469135360.0, 14760.0, 15300.0, 14440.0, 14520.0, 20912386440.0, 14560.0, 14800.0, 14480.0, 14520.0, 6643655040.0, 14540.0, 14640.0, 14360.0, 14460.0, 6519898320.0, 14500.0, 14900.0, 14420.0, 14520.0, 11977809360.0, 14540.0, 14580.0, 13800.0, 13900.0, 25811618900.0, 13920.0, 14080.0, 12860.0, 12900.0, 37728694500.0, 12400.0, 12400.0, 9040.0, 9520.0, 1018664533040.0	0
052420	20201013	2330.0, 2395.0, 2250.0, 2255.0, 3549257250.0, 2280.0, 2350.0, 2230.0, 2275.0, 3448087825.0, 2295.0, 2390.0, 2295.0, 2370.0, 2605087410.0, 2400.0, 2460.0, 2380.0, 2450.0, 2544249050.0, 2485.0, 2485.0, 2420.0, 2450.0, 1673472500.0, 2450.0, 2620.0, 2435.0, 2490.0, 9716343540.0, 2475.0, 2580.0, 2440.0, 2525.0, 6543103200.0, 2585.0, 2980.0, 2520.0, 2795.0, 120987707230.0, 2880.0, 3630.0, 2845.0, 3630.0, 261159388050.0, 3880.0, 4585.0, 3595.0, 4240.0, 1042776941920.0	0
114120	20180221	15503.0, 16601.0, 15227.0, 16331.0, 72271778985.0, 16649.0, 16925.0, 15775.0, 15781.0, 54789154383.0, 15773.0, 16417.0, 15727.0, 16377.0, 34584915846.0, 15912.0, 16005.0, 15682.0, 15872.0, 25605789696.0, 15959.0, 16143.0, 15504.0, 15506.0, 28424668840.0, 15550.0, 16281.0, 15457.0, 15872.0, 27818124288.0, 15912.0, 16326.0, 15912.0, 16056.0, 26655625296.0, 15272.0, 16508.0, 15134.0, 16469.0, 59547012707.0, 16694.0, 16694.0, 16142.0, 16194.0, 28222951782.0, 16234.0, 21003.0, 16188.0, 19589.0, 1241095199449.0	0
034730	20200615	242000.0, 249500.0, 240000.0, 244000.0, 72630748000.0, 247500.0, 247500.0, 239000.0, 242500.0, 96888207500.0, 241500.0, 244000.0, 239000.0, 239500.0, 70501854500.0, 237500.0, 258500.0, 233500.0, 257000.0, 223907395000.0, 264000.0, 264500.0, 253000.0, 257000.0, 133966904000.0, 257500.0, 259000.0, 249000.0, 253500.0, 107593005000.0, 253500.0, 261000.0, 250500.0, 257000.0, 105559152000.0, 255000.0, 262500.0, 253000.0, 257000.0, 149237844000.0, 246000.0, 279000.0, 245000.0, 279000.0, 362263086000.0, 289000.0, 329500.0, 285500.0, 304000.0, 1316853216000.0	0
